x,y,z
3,8,0.2841
4,8,0.3608
5,8,0.4233
6,8,0.4691
7,8,0.4964
8,8,0.5041
9,8,0.4920
10,8,0.4606
11,8,0.4113
12,8,0.3459
13,8,0.2672
14,8,0.1785
15,8,0.0832
16,8,-0.0146
17,8,-0.1111
18,8,-0.2023
19,8,-0.2844
20,8,-0.3541
21,8,-0.4085
22,8,-0.4452
23,8,-0.4627
24,8,-0.4601
25,8,-0.4374
26,8,-0.3953
27,8,-0.3354
28,8,-0.2599
29,8,-0.1715
30,8,-0.0737
31,8,0.0298
32,8,0.1351
33,8,0.2381
34,8,0.3350
35,8,0.4221
36,8,0.4960
37,8,0.5541
38,8,0.5940
39,8,0.6145
40,8,0.6149
41,8,0.5952
42,8,0.5565
43,8,0.5003
44,8,0.4291
45,8,0.3457
46,8,0.2536
47,8,0.1566
48,8,0.0585
49,8,-0.0367
50,8,-0.1252
51,8,-0.2034
52,8,-0.2683
53,8,-0.3172
54,8,-0.3483
55,8,-0.3603
56,8,-0.3530
57,8,-0.3266
58,8,-0.2822
59,8,-0.2219
60,8,-0.1481
61,8,-0.0639
62,8,0.0273
63,8,0.1215
64,8,0.2150
65,8,0.3037
66,8,0.3840
67,8,0.4526
68,8,0.5064
69,8,0.5432
70,8,0.5613
71,8,0.5598
72,8,0.5386
73,8,0.4984
74,8,0.4405
75,8,0.3672
76,8,0.2812
77,8,0.1857
78,8,0.0845
79,8,-0.0186
80,8,-0.1197
81,8,-0.2147
82,8,-0.3001
83,8,-0.3725
84,8,-0.4292
85,8,-0.4680
86,8,-0.4875
87,8,-0.4868
88,8,-0.4662
89,8,-0.4266
90,8,-0.3695
91,8,-0.2973
92,8,-0.2130
93,8,-0.1198
94,8,-0.0217
95,8,0.0775
96,8,0.1738
97,8,0.2633
98,8,0.3424
99,8,0.4080
0,7,0.0008
1,7,0.1004
2,7,0.1959
3,7,0.2838
4,7,0.3605
5,7,0.4229
6,7,0.4686
7,7,0.4958
8,7,0.5034
9,7,0.4912
10,7,0.4597
11,7,0.4102
12,7,0.3446
13,7,0.2658
14,7,0.1768
15,7,0.0812
16,7,-0.0169
17,7,-0.1137
18,7,-0.2053
19,7,-0.2878
20,7,-0.3579
21,7,-0.4127
22,7,-0.4500
23,7,-0.4680
24,7,-0.4660
25,7,-0.4440
26,7,-0.4026
27,7,-0.3434
28,7,-0.2686
29,7,-0.1810
30,7,-0.0841
31,7,0.0186
32,7,0.1231
33,7,0.2253
34,7,0.3213
35,7,0.4075
36,7,0.4805
37,7,0.5377
38,7,0.5768
39,7,0.5965
40,7,0.5961
41,7,0.5757
42,7,0.5363
43,7,0.4795
44,7,0.4077
45,7,0.3239
46,7,0.2314
47,7,0.1340
48,7,0.0357
49,7,-0.0596
50,7,-0.1481
51,7,-0.2263
52,7,-0.2910
53,7,-0.3397
54,7,-0.3705
55,7,-0.3822
56,7,-0.3743
57,7,-0.3474
58,7,-0.3024
59,7,-0.2414
60,7,-0.1669
61,7,-0.0819
62,7,0.0101
63,7,0.1052
64,7,0.1995
65,7,0.2891
66,7,0.3703
67,7,0.4397
68,7,0.4944
69,7,0.5320
70,7,0.5510
71,7,0.5503
72,7,0.5299
73,7,0.4904
74,7,0.4333
75,7,0.3606
76,7,0.2752
77,7,0.1804
78,7,0.0797
79,7,-0.0229
80,7,-0.1235
81,7,-0.2181
82,7,-0.3031
83,7,-0.3751
84,7,-0.4315
85,7,-0.4700
86,7,-0.4892
87,7,-0.4883
88,7,-0.4675
89,7,-0.4277
90,7,-0.3704
91,7,-0.2981
92,7,-0.2136
93,7,-0.1204
94,7,-0.0222
95,7,0.0771
96,7,0.1735
97,7,0.2630
98,7,0.3422
99,7,0.4079
0,6,0.0007
1,6,0.1002
2,6,0.1957
3,6,0.2836
4,6,0.3602
5,6,0.4225
6,6,0.4682
7,6,0.4953
8,6,0.5028
9,6,0.4905
10,6,0.4589
11,6,0.4092
12,6,0.3435
13,6,0.2645
14,6,0.1753
15,6,0.0795
16,6,-0.0189
17,6,-0.1160
18,6,-0.2078
19,6,-0.2907
20,6,-0.3612
21,6,-0.4164
22,6,-0.4541
23,6,-0.4726
24,6,-0.4712
25,6,-0.4496
26,6,-0.4088
27,6,-0.3502
28,6,-0.2761
29,6,-0.1892
30,6,-0.0929
31,6,0.0090
32,6,0.1127
33,6,0.2142
34,6,0.3094
35,6,0.3949
36,6,0.4672
37,6,0.5236
38,6,0.5620
39,6,0.5810
40,6,0.5799
41,6,0.5589
42,6,0.5189
43,6,0.4616
44,6,0.3893
45,6,0.3051
46,6,0.2123
47,6,0.1146
48,6,0.0161
49,6,-0.0794
50,6,-0.1679
51,6,-0.2461
52,6,-0.3107
53,6,-0.3592
54,6,-0.3897
55,6,-0.4010
56,6,-0.3927
57,6,-0.3653
58,6,-0.3198
59,6,-0.2582
60,6,-0.1831
61,6,-0.0974
62,6,-0.0048
63,6,0.0910
64,6,0.1861
65,6,0.2765
66,6,0.3584
67,6,0.4286
68,6,0.4840
69,6,0.5224
70,6,0.5421
71,6,0.5421
72,6,0.5224
73,6,0.4835
74,6,0.4270
75,6,0.3550
76,6,0.2701
77,6,0.1758
78,6,0.0756
79,6,-0.0266
80,6,-0.1267
81,6,-0.2210
82,6,-0.3056
83,6,-0.3774
84,6,-0.4335
85,6,-0.4717
86,6,-0.4907
87,6,-0.4896
88,6,-0.4686
89,6,-0.4286
90,6,-0.3713
91,6,-0.2988
92,6,-0.2142
93,6,-0.1209
94,6,-0.0226
95,6,0.0768
96,6,0.1732
97,6,0.2628
98,6,0.3420
99,6,0.4077
0,5,0.0006
1,5,0.1001
2,5,0.1956
3,5,0.2834
4,5,0.3599
5,5,0.4223
6,5,0.4678
7,5,0.4949
8,5,0.5023
9,5,0.4899
10,5,0.4582
11,5,0.4084
12,5,0.3426
13,5,0.2634
14,5,0.1740
15,5,0.0781
16,5,-0.0206
17,5,-0.1179
18,5,-0.2100
19,5,-0.2932
20,5,-0.3640
21,5,-0.4196
22,5,-0.4576
23,5,-0.4766
24,5,-0.4755
25,5,-0.4545
26,5,-0.4142
27,5,-0.3561
28,5,-0.2825
29,5,-0.1962
30,5,-0.1006
31,5,0.0008
32,5,0.1038
33,5,0.2046
34,5,0.2993
35,5,0.3840
36,5,0.4557
37,5,0.5115
38,5,0.5493
39,5,0.5677
40,5,0.5660
41,5,0.5444
42,5,0.5039
43,5,0.4462
44,5,0.3735
45,5,0.2889
46,5,0.1958
47,5,0.0979
48,5,-0.0007
49,5,-0.0963
50,5,-0.1849
51,5,-0.2630
52,5,-0.3275
53,5,-0.3758
54,5,-0.4061
55,5,-0.4171
56,5,-0.4085
57,5,-0.3807
58,5,-0.3348
59,5,-0.2727
60,5,-0.1970
61,5,-0.1107
62,5,-0.0175
63,5,0.0789
64,5,0.1746
65,5,0.2656
66,5,0.3482
67,5,0.4191
68,5,0.4751
69,5,0.5142
70,5,0.5344
71,5,0.5351
72,5,0.5159
73,5,0.4776
74,5,0.4217
75,5,0.3501
76,5,0.2657
77,5,0.1718
78,5,0.0720
79,5,-0.0298
80,5,-0.1296
81,5,-0.2235
82,5,-0.3078
83,5,-0.3793
84,5,-0.4352
85,5,-0.4732
86,5,-0.4919
87,5,-0.4907
88,5,-0.4696
89,5,-0.4294
90,5,-0.3719
91,5,-0.2994
92,5,-0.2147
93,5,-0.1213
94,5,-0.0230
95,5,0.0765
96,5,0.1729
97,5,0.2626
98,5,0.3419
99,5,0.4076
0,4,0.0005
1,4,0.0999
2,4,0.1954
3,4,0.2832
4,4,0.3597
5,4,0.4220
6,4,0.4675
7,4,0.4945
8,4,0.5019
9,4,0.4894
10,4,0.4576
11,4,0.4077
12,4,0.3418
13,4,0.2624
14,4,0.1729
15,4,0.0768
16,4,-0.0220
17,4,-0.1195
18,4,-0.2119
19,4,-0.2953
20,4,-0.3664
21,4,-0.4223
22,4,-0.4607
23,4,-0.4799
24,4,-0.4793
25,4,-0.4587
26,4,-0.4188
27,4,-0.3612
28,4,-0.2881
29,4,-0.2022
30,4,-0.1071
31,4,-0.0063
32,4,0.0963
33,4,0.1965
34,4,0.2906
35,4,0.3748
36,4,0.4459
37,4,0.5011
38,4,0.5384
39,4,0.5563
40,4,0.5541
41,4,0.5321
42,4,0.4912
43,4,0.4330
44,4,0.3600
45,4,0.2751
46,4,0.1818
47,4,0.0837
48,4,-0.0151
49,4,-0.1108
50,4,-0.1994
51,4,-0.2775
52,4,-0.3419
53,4,-0.3901
54,4,-0.4201
55,4,-0.4309
56,4,-0.4220
57,4,-0.3938
58,4,-0.3475
59,4,-0.2850
60,4,-0.2088
61,4,-0.1221
62,4,-0.0284
63,4,0.0686
64,4,0.1648
65,4,0.2564
66,4,0.3396
67,4,0.4109
68,4,0.4676
69,4,0.5071
70,4,0.5279
71,4,0.5291
72,4,0.5104
73,4,0.4726
74,4,0.4171
75,4,0.3459
76,4,0.2620
77,4,0.1685
78,4,0.0690
79,4,-0.0324
80,4,-0.1319
81,4,-0.2256
82,4,-0.3097
83,4,-0.3810
84,4,-0.4366
85,4,-0.4744
86,4,-0.4930
87,4,-0.4916
88,4,-0.4704
89,4,-0.4301
90,4,-0.3725
91,4,-0.2999
92,4,-0.2152
93,4,-0.1217
94,4,-0.0233
95,4,0.0762
96,4,0.1727
97,4,0.2624
98,4,0.3417
99,4,0.4074
0,3,0.0004
1,3,0.0998
2,3,0.1953
3,3,0.2830
4,3,0.3596
5,3,0.4218
6,3,0.4673
7,3,0.4942
8,3,0.5016
9,3,0.4890
10,3,0.4571
11,3,0.4071
12,3,0.3411
13,3,0.2617
14,3,0.1720
15,3,0.0758
16,3,-0.0232
17,3,-0.1209
18,3,-0.2135
19,3,-0.2971
20,3,-0.3684
21,3,-0.4246
22,3,-0.4632
23,3,-0.4828
24,3,-0.4825
25,3,-0.4622
26,3,-0.4227
27,3,-0.3655
28,3,-0.2927
29,3,-0.2073
30,3,-0.1126
31,3,-0.0123
32,3,0.0898
33,3,0.1896
34,3,0.2832
35,3,0.3669
36,3,0.4376
37,3,0.4924
38,3,0.5292
39,3,0.5466
40,3,0.5440
41,3,0.5216
42,3,0.4803
43,3,0.4219
44,3,0.3486
45,3,0.2634
46,3,0.1698
47,3,0.0716
48,3,-0.0274
49,3,-0.1231
50,3,-0.2117
51,3,-0.2898
52,3,-0.3541
53,3,-0.4022
54,3,-0.4321
55,3,-0.4426
56,3,-0.4335
57,3,-0.4050
58,3,-0.3584
59,3,-0.2955
60,3,-0.2189
61,3,-0.1318
62,3,-0.0376
63,3,0.0598
64,3,0.1565
65,3,0.2485
66,3,0.3322
67,3,0.4040
68,3,0.4611
69,3,0.5011
70,3,0.5224
71,3,0.5240
72,3,0.5057
73,3,0.4683
74,3,0.4132
75,3,0.3424
76,3,0.2588
77,3,0.1656
78,3,0.0664
79,3,-0.0347
80,3,-0.1340
81,3,-0.2274
82,3,-0.3113
83,3,-0.3823
84,3,-0.4378
85,3,-0.4755
86,3,-0.4939
87,3,-0.4924
88,3,-0.4711
89,3,-0.4307
90,3,-0.3730
91,3,-0.3003
92,3,-0.2155
93,3,-0.1220
94,3,-0.0235
95,3,0.0760
96,3,0.1725
97,3,0.2623
98,3,0.3416
99,3,0.4073
0,2,0.0003
1,2,0.0997
2,2,0.1952
3,2,0.2829
4,2,0.3594
5,2,0.4216
6,2,0.4671
7,2,0.4940
8,2,0.5013
9,2,0.4887
10,2,0.4567
11,2,0.4066
12,2,0.3405
13,2,0.2610
14,2,0.1712
15,2,0.0749
16,2,-0.0242
17,2,-0.1221
18,2,-0.2148
19,2,-0.2986
20,2,-0.3702
21,2,-0.4265
22,2,-0.4654
23,2,-0.4852
24,2,-0.4852
25,2,-0.4652
26,2,-0.4260
27,2,-0.3691
28,2,-0.2967
29,2,-0.2117
30,2,-0.1173
31,2,-0.0173
32,2,0.0844
33,2,0.1837
34,2,0.2769
35,2,0.3603
36,2,0.4305
37,2,0.4849
38,2,0.5213
39,2,0.5384
40,2,0.5355
41,2,0.5128
42,2,0.4712
43,2,0.4124
44,2,0.3389
45,2,0.2535
46,2,0.1597
47,2,0.0614
48,2,-0.0377
49,2,-0.1335
50,2,-0.2222
51,2,-0.3002
52,2,-0.3645
53,2,-0.4124
54,2,-0.4422
55,2,-0.4526
56,2,-0.4432
57,2,-0.4145
58,2,-0.3675
59,2,-0.3044
60,2,-0.2275
61,2,-0.1400
62,2,-0.0454
63,2,0.0524
64,2,0.1494
65,2,0.2419
66,2,0.3259
67,2,0.3982
68,2,0.4557
69,2,0.4961
70,2,0.5177
71,2,0.5197
72,2,0.5018
73,2,0.4647
74,2,0.4099
75,2,0.3394
76,2,0.2561
77,2,0.1632
78,2,0.0643
79,2,-0.0367
80,2,-0.1357
81,2,-0.2289
82,2,-0.3126
83,2,-0.3835
84,2,-0.4388
85,2,-0.4764
86,2,-0.4947
87,2,-0.4931
88,2,-0.4716
89,2,-0.4312
90,2,-0.3735
91,2,-0.3007
92,2,-0.2158
93,2,-0.1223
94,2,-0.0237
95,2,0.0758
96,2,0.1724
97,2,0.2621
98,2,0.3415
99,2,0.4072
0,1,0.0003
1,1,0.0997
2,1,0.1951
3,1,0.2828
4,1,0.3593
5,1,0.4215
6,1,0.4669
7,1,0.4937
8,1,0.5010
9,1,0.4883
10,1,0.4563
11,1,0.4062
12,1,0.3400
13,1,0.2604
14,1,0.1706
15,1,0.0741
16,1,-0.0251
17,1,-0.1231
18,1,-0.2160
19,1,-0.2999
20,1,-0.3716
21,1,-0.4281
22,1,-0.4672
23,1,-0.4873
24,1,-0.4875
25,1,-0.4677
26,1,-0.4288
27,1,-0.3721
28,1,-0.3000
29,1,-0.2153
30,1,-0.1213
31,1,-0.0216
32,1,0.0798
33,1,0.1788
34,1,0.2717
35,1,0.3547
36,1,0.4246
37,1,0.4786
38,1,0.5147
39,1,0.5315
40,1,0.5283
41,1,0.5053
42,1,0.4634
43,1,0.4044
44,1,0.3307
45,1,0.2451
46,1,0.1512
47,1,0.0527
48,1,-0.0464
49,1,-0.1423
50,1,-0.2309
51,1,-0.3090
52,1,-0.3732
53,1,-0.4211
54,1,-0.4507
55,1,-0.4609
56,1,-0.4514
57,1,-0.4224
58,1,-0.3753
59,1,-0.3118
60,1,-0.2347
61,1,-0.1469
62,1,-0.0520
63,1,0.0461
64,1,0.1435
65,1,0.2363
66,1,0.3206
67,1,0.3932
68,1,0.4511
69,1,0.4918
70,1,0.5138
71,1,0.5160
72,1,0.4984
73,1,0.4617
74,1,0.4071
75,1,0.3369
76,1,0.2538
77,1,0.1611
78,1,0.0624
79,1,-0.0383
80,1,-0.1372
81,1,-0.2302
82,1,-0.3138
83,1,-0.3845
84,1,-0.4397
85,1,-0.4772
86,1,-0.4954
87,1,-0.4937
88,1,-0.4721
89,1,-0.4316
90,1,-0.3738
91,1,-0.3010
92,1,-0.2161
93,1,-0.1225
94,1,-0.0239
95,1,0.0757
96,1,0.1723
97,1,0.2620
98,1,0.3414
99,1,0.4072
0,0,0.0002
1,0,0.0996
2,0,0.1950
3,0,0.2827
4,0,0.3592
5,0,0.4213
6,0,0.4667
7,0,0.4936
8,0,0.5008
9,0,0.4881
10,0,0.4560
11,0,0.4059
12,0,0.3396
13,0,0.2599
14,0,0.1700
15,0,0.0735
16,0,-0.0258
17,0,-0.1240
18,0,-0.2169
19,0,-0.3010
20,0,-0.3728
21,0,-0.4295
22,0,-0.4688
23,0,-0.4890
24,0,-0.4894
25,0,-0.4698
26,0,-0.4311
27,0,-0.3747
28,0,-0.3028
29,0,-0.2184
30,0,-0.1246
31,0,-0.0252
32,0,0.0759
33,0,0.1747
34,0,0.2672
35,0,0.3500
36,0,0.4196
37,0,0.4734
38,0,0.5092
39,0,0.5257
40,0,0.5223
41,0,0.4990
42,0,0.4569
43,0,0.3977
44,0,0.3238
45,0,0.2381
46,0,0.1441
47,0,0.0455
48,0,-0.0537
49,0,-0.1496
50,0,-0.2383
51,0,-0.3163
52,0,-0.3805
53,0,-0.4283
54,0,-0.4578
55,0,-0.4679
56,0,-0.4582
57,0,-0.4291
58,0,-0.3818
59,0,-0.3181
60,0,-0.2407
61,0,-0.1527
62,0,-0.0575
63,0,0.0408
64,0,0.1385
65,0,0.2316
66,0,0.3162
67,0,0.3891
68,0,0.4472
69,0,0.4882
70,0,0.5104
71,0,0.5130
72,0,0.4956
73,0,0.4591
74,0,0.4048
75,0,0.3348
76,0,0.2519
77,0,0.1594
78,0,0.0609
79,0,-0.0397
80,0,-0.1384
81,0,-0.2313
82,0,-0.3147
83,0,-0.3854
84,0,-0.4404
85,0,-0.4778
86,0,-0.4959
87,0,-0.4941
88,0,-0.4725
89,0,-0.4320
90,0,-0.3741
91,0,-0.3012
92,0,-0.2163
93,0,-0.1227
94,0,-0.0241
95,0,0.0755
96,0,0.1721
97,0,0.2619
98,0,0.3413
99,0,0.4071
